ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,0.000,0.000,__init__.py:119(getLevelName)
5,0.000,0.000,0.000,0.000,__init__.py:193(_checkLevel)
10,0.000,0.000,0.000,0.000,__init__.py:218(_acquireLock)
10,0.000,0.000,0.000,0.000,__init__.py:227(_releaseLock)
1,0.000,0.000,0.000,0.000,__init__.py:248(_register_at_fork_reinit_lock)
1,0.000,0.000,0.000,0.000,__init__.py:776(__init__)
1,0.000,0.000,0.000,0.000,__init__.py:826(_removeHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:843(_addHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:862(__init__)
1,0.000,0.000,0.000,0.000,__init__.py:891(createLock)
2,0.000,0.000,0.000,0.000,__init__.py:912(setLevel)
1,0.000,0.000,0.000,0.000,__init__.py:959(setFormatter)
1,0.000,0.000,0.000,0.000,__init__.py:1051(__init__)
1,0.000,0.000,0.000,0.000,__init__.py:1276(disable)
3,0.000,0.000,0.000,0.000,__init__.py:1284(getLogger)
2,0.000,0.000,0.000,0.000,__init__.py:1372(_clear_cache)
2,0.000,0.000,0.000,0.000,__init__.py:1417(setLevel)
1,0.000,0.000,0.000,0.000,__init__.py:1436(info)
1,0.000,0.000,0.000,0.000,__init__.py:1601(addHandler)
1,0.000,0.000,0.000,0.000,__init__.py:1675(getEffectiveLevel)
1,0.000,0.000,0.000,0.000,__init__.py:1689(isEnabledFor)
3,0.000,0.000,0.000,0.000,__init__.py:2018(getLogger)
12125,0.013,0.000,0.090,0.000,Fragments.py:35(__init__)
12125,0.018,0.000,0.076,0.000,Fragments.py:60(_is_sorted)
24250,0.005,0.000,0.023,0.000,Fragments.py:66(mz)
12125,0.010,0.000,1.032,0.000,Metadata.py:42(__init__)
12125,0.006,0.000,0.922,0.000,Metadata.py:78(harmonize_metadata)
12125,0.007,0.000,0.414,0.000,Metadata.py:92(get)
24250,0.028,0.000,0.493,0.000,PickyDict.py:82(__init__)
12125,0.005,0.000,0.407,0.000,PickyDict.py:110(copy)
727500,0.459,0.000,1.201,0.000,PickyDict.py:152(_harmonize_key)
48500,0.155,0.000,1.375,0.000,PickyDict.py:163(_apply_replacements)
12125,0.003,0.000,0.429,0.000,PickyDict.py:196(key_replacements)
12125,0.003,0.000,0.488,0.000,PickyDict.py:205(key_regex_replacements)
12126,0.033,0.000,20.252,0.002,load_from_msp.py:7(load_from_msp)
12126,6.012,0.000,18.610,0.002,load_from_msp.py:58(parse_msp_file)
5175688,2.235,0.000,3.166,0.000,load_from_msp.py:109(get_peak_values)
5175688,0.957,0.000,1.400,0.000,load_from_msp.py:120(<lambda>)
5175688,1.327,0.000,1.656,0.000,load_from_msp.py:117(get_peak_tuples)
5175688,1.459,0.000,4.581,0.000,load_from_msp.py:124(get_peak_comment)
182827,0.092,0.000,0.146,0.000,load_from_msp.py:133(parse_metadata)
5358515,0.352,0.000,0.352,0.000,load_from_msp.py:148(contains_metadata)
1,0.000,0.000,0.000,0.000,logging_functions.py:49(_init_logger)
1,0.000,0.000,0.000,0.000,logging_functions.py:60(set_matchms_logger_level)
1,0.000,0.000,0.000,0.000,logging_functions.py:110(reset_matchms_logger)


